date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:08:54	222432/222432	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:08:49%20GMT	https://www.afci-formation.fr/delf/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/delf/index.html	(from https://www.afci-formation.fr/)
10:08:54	222391/222391	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:08:50%20GMT	https://www.afci-formation.fr/d/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/d/index.html	(from https://www.afci-formation.fr/)
10:08:55	223035/223035	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2008:08:56%20GMT	https://www.afci-formation.fr/anglais_visee_professionnelle/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/anglais_visee_professionnelle/index.html	(from https://www.afci-formation.fr/)
10:08:57	2488/2488	---MC-	200	added ('OK')	application/json	date:Thu,%2012%20Sep%202024%2008:08:56%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Flievin-4%2F	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embedcd4f.json	(from https://www.afci-formation.fr/feed/)
10:08:57	223231/223231	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:08:56%20GMT	https://www.afci-formation.fr/elementor-33767/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/elementor-33767/index.html	(from https://www.afci-formation.fr/)
10:08:57	222580/222580	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:08:57%20GMT	https://www.afci-formation.fr/fl_ofii/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/fl_ofii/index.html	(from https://www.afci-formation.fr/)
10:08:57	223056/223056	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:08:57%20GMT	https://www.afci-formation.fr/parcours-dentree-dans-lemploi/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/parcours-dentree-dans-lemploi/index.html	(from https://www.afci-formation.fr/)
10:09:00	2661/2661	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Sep%202024%2008:08:59%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2Flievin-4%2F&format=xml	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embeda60b	(from https://www.afci-formation.fr/feed/)
10:09:00	223611/223611	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:08:59%20GMT	https://www.afci-formation.fr/competences-de-base-professionnelles/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/competences-de-base-professionnelles/index.html	(from https://www.afci-formation.fr/)
10:09:00	222718/222718	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:08:59%20GMT	https://www.afci-formation.fr/cnumpro-parcours-1/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/cnumpro-parcours-1/index.html	(from https://www.afci-formation.fr/)
10:09:00	222789/222789	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:00%20GMT	https://www.afci-formation.fr/cnumpro-parcours-2/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/cnumpro-parcours-2/index.html	(from https://www.afci-formation.fr/)
10:09:00	985/985	---MC-	403	error ('Forbidden')	text/html	date:Thu,%2012%20Sep%202024%2008:09:02%20GMT	https://www.afci-formation.fr/xmlrpc.php	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/xmlrpc.3e.delayed	(from https://www.afci-formation.fr/feed/)
10:09:03	222194/222194	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2008:09:03%20GMT	https://www.afci-formation.fr/elementor-28925/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/elementor-28925/index.html	(from https://www.afci-formation.fr/)
10:09:03	221814/221814	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:02%20GMT	https://www.afci-formation.fr/nos-centres/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/nos-centres/index.html	(from https://www.afci-formation.fr/)
10:09:03	222500/222500	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:03%20GMT	https://www.afci-formation.fr/afci-guise/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-guise/index.html	(from https://www.afci-formation.fr/)
10:09:03	222589/222589	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:03%20GMT	https://www.afci-formation.fr/afci-laon/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-laon/index.html	(from https://www.afci-formation.fr/)
10:09:06	2372/2372	---MC-	200	added ('OK')	application/json	date:Thu,%2012%20Sep%202024%2008:09:05%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2F%3Felementor_library%3Dmaintenance	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embed23cc.json	(from https://www.afci-formation.fr/comments/feed/)
10:09:06	222690/222690	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:05%20GMT	https://www.afci-formation.fr/afci-saint-quentin/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-saint-quentin/index.html	(from https://www.afci-formation.fr/)
10:09:06	222662/222662	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:06%20GMT	https://www.afci-formation.fr/dunkerque/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/dunkerque/index.html	(from https://www.afci-formation.fr/)
10:09:06	222834/222834	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:06%20GMT	https://www.afci-formation.fr/afci-villeneuve-dascq/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-villeneuve-dascq/index.html	(from https://www.afci-formation.fr/)
10:09:09	2547/2547	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Sep%202024%2008:09:08%20GMT	https://www.afci-formation.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.afci-formation.fr%2F%3Felementor_library%3Dmaintenance&format=xml	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-json/oembed/1.0/embed0ff6	(from https://www.afci-formation.fr/comments/feed/)
10:09:14	222462/222462	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:08%20GMT	https://www.afci-formation.fr/m/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/m/index.html	(from https://www.afci-formation.fr/)
10:09:15	222571/222571	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:08%20GMT	https://www.afci-formation.fr/hazebrouck/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/hazebrouck/index.html	(from https://www.afci-formation.fr/)
10:09:15	222511/222511	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:08%20GMT	https://www.afci-formation.fr/roubaix/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/roubaix/index.html	(from https://www.afci-formation.fr/)
10:09:18	222863/222863	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:11%20GMT	https://www.afci-formation.fr/afci-valenciennes/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-valenciennes/index.html	(from https://www.afci-formation.fr/)
10:09:23	222723/222723	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:17%20GMT	https://www.afci-formation.fr/afci-beauvais/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-beauvais/index.html	(from https://www.afci-formation.fr/)
10:09:23	222705/222705	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:17%20GMT	https://www.afci-formation.fr/compiegne/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/compiegne/index.html	(from https://www.afci-formation.fr/)
10:09:23	222569/222569	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:17%20GMT	https://www.afci-formation.fr/afci-senlis/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-senlis/index.html	(from https://www.afci-formation.fr/)
10:09:26	222724/222724	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:21%20GMT	https://www.afci-formation.fr/afci-arras/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-arras/index.html	(from https://www.afci-formation.fr/)
10:09:29	221991/221991	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2008:09:29%20GMT	https://www.afci-formation.fr/elementor-28941/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/elementor-28941/index.html	(from https://www.afci-formation.fr/)
10:09:31	222652/222652	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:25%20GMT	https://www.afci-formation.fr/abbeville/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/abbeville/index.html	(from https://www.afci-formation.fr/)
10:09:31	222532/222532	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:25%20GMT	https://www.afci-formation.fr/afci-amiens/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-amiens/index.html	(from https://www.afci-formation.fr/)
10:09:31	222658/222658	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:25%20GMT	https://www.afci-formation.fr/afci-lievin/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-lievin/index.html	(from https://www.afci-formation.fr/)
10:09:37	223456/223456	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:32%20GMT	https://www.afci-formation.fr/afci-boucry/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-boucry/index.html	(from https://www.afci-formation.fr/)
10:09:40	222847/222847	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:34%20GMT	https://www.afci-formation.fr/afci-charonne/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-charonne/index.html	(from https://www.afci-formation.fr/)
10:09:40	222789/222789	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:34%20GMT	https://www.afci-formation.fr/afci-crimee/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-crimee/index.html	(from https://www.afci-formation.fr/)
10:09:40	222836/222836	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:34%20GMT	https://www.afci-formation.fr/afci-reunion/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-reunion/index.html	(from https://www.afci-formation.fr/)
10:09:40	222947/222947	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:39%20GMT	https://www.afci-formation.fr/afci-coulommiers/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-coulommiers/index.html	(from https://www.afci-formation.fr/)
10:09:44	218896/218896	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%2235710-61f2947c28abc-gzip%22	https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.30.0	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc63f.eot	(from https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.30.0)
10:09:44	222816/222816	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:42%20GMT	https://www.afci-formation.fr/afci-evry/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-evry/index.html	(from https://www.afci-formation.fr/)
10:09:44	222987/222987	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:42%20GMT	https://www.afci-formation.fr/afci-fontainebleau/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-fontainebleau/index.html	(from https://www.afci-formation.fr/)
10:09:44	223006/223006	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:42%20GMT	https://www.afci-formation.fr/afci-chilly-mazarin/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-chilly-mazarin/index.html	(from https://www.afci-formation.fr/)
10:09:48	97132/97132	---MCZ	200	added ('OK')	font/woff2	etag:%2217b6c-61f2947c2b99c-gzip%22	https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.30.0	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc63f.woff2	(from https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.30.0)
10:09:48	222854/222854	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:46%20GMT	https://www.afci-formation.fr/afci-poissy/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-poissy/index.html	(from https://www.afci-formation.fr/)
10:09:48	222889/222889	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:46%20GMT	https://www.afci-formation.fr/afci-les-ulis/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-les-ulis/index.html	(from https://www.afci-formation.fr/)
10:09:48	223153/223153	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:46%20GMT	https://www.afci-formation.fr/afci-saint-germain-en-laye/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-saint-germain-en-laye/index.html	(from https://www.afci-formation.fr/)
10:09:49	118972/118972	---MCZ	200	added ('OK')	font/woff	etag:%221d0bc-61f2947c2a9fc-gzip%22	https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.30.0	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc63f.woff	(from https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.30.0)
10:09:53	218736/218736	---MCZ	200	added ('OK')	font/ttf	etag:%2235670-61f2947c2a9fc-gzip%22	https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.30.0	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc63f.ttf	(from https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.30.0)
10:09:53	222936/222936	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:50%20GMT	https://www.afci-formation.fr/afci-versailles/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-versailles/index.html	(from https://www.afci-formation.fr/)
10:09:53	223171/223171	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:51%20GMT	https://www.afci-formation.fr/acfi-clichy-general-leclerc/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/acfi-clichy-general-leclerc/index.html	(from https://www.afci-formation.fr/)
10:09:53	223136/223136	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:50%20GMT	https://www.afci-formation.fr/afci-boulogne-billancourt/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-boulogne-billancourt/index.html	(from https://www.afci-formation.fr/)
10:09:56	330797/330797	---MCZ	200	added ('OK')	image/svg+xml	etag:%2250c2d-61f2947c29a5c-gzip%22	https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.30.0	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc63f.svg	(from https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.30.0)
10:10:01	222977/222977	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:55%20GMT	https://www.afci-formation.fr/afci-clichy-poyer/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-clichy-poyer/index.html	(from https://www.afci-formation.fr/)
10:10:02	222876/222876	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:56%20GMT	https://www.afci-formation.fr/afci-bobigny/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-bobigny/index.html	(from https://www.afci-formation.fr/)
10:10:02	222887/222887	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:56%20GMT	https://www.afci-formation.fr/afci-nanterre/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-nanterre/index.html	(from https://www.afci-formation.fr/)
10:10:06	222847/222847	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:09:59%20GMT	https://www.afci-formation.fr/afci-drancy/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-drancy/index.html	(from https://www.afci-formation.fr/)
10:10:10	222847/222847	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:10:04%20GMT	https://www.afci-formation.fr/afci-pantin/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-pantin/index.html	(from https://www.afci-formation.fr/)
10:10:11	223143/223143	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:10:04%20GMT	https://www.afci-formation.fr/afci-saint-ouen-entrepots/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-saint-ouen-entrepots/index.html	(from https://www.afci-formation.fr/)
10:10:11	223060/223060	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:10:04%20GMT	https://www.afci-formation.fr/afci-saint-ouen-bauer/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-saint-ouen-bauer/index.html	(from https://www.afci-formation.fr/)
10:10:11	222936/222936	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:10:09%20GMT	https://www.afci-formation.fr/afci-villepinte/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-villepinte/index.html	(from https://www.afci-formation.fr/)
10:10:15	151556/151556	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225004-61f2947c3751c-gzip%22	https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
10:10:15	223108/223108	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:10:13%20GMT	https://www.afci-formation.fr/afci-boissy-saint-leger/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-boissy-saint-leger/index.html	(from https://www.afci-formation.fr/)
10:10:15	222886/222886	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:10:13%20GMT	https://www.afci-formation.fr/afci-gentilly/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-gentilly/index.html	(from https://www.afci-formation.fr/)
10:10:15	222836/222836	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:10:13%20GMT	https://www.afci-formation.fr/afci-cergy/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/afci-cergy/index.html	(from https://www.afci-formation.fr/)
10:10:15	151556/151556	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225004-61f2947c3751c-gzip%22	https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
10:10:15	81612/81612	---MCZ	200	added ('OK')	font/woff2	etag:%2213ecc-61f2947c3b39c-gzip%22	https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
10:10:19	97804/97804	---MCZ	200	added ('OK')	font/woff	etag:%2217e0c-61f2947c3a3fc-gzip%22	https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
10:10:20	222020/222020	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:10:17%20GMT	https://www.afci-formation.fr/elementor-28933/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/elementor-28933/index.html	(from https://www.afci-formation.fr/)
10:10:20	222500/222500	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:10:17%20GMT	https://www.afci-formation.fr/annecy/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/annecy/index.html	(from https://www.afci-formation.fr/)
10:10:20	222679/222679	---MC-	503	error ('Service%20Unavailable')	text/html	date:Thu,%2012%20Sep%202024%2008:10:17%20GMT	https://www.afci-formation.fr/etrembieres/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/etrembieres/index.html	(from https://www.afci-formation.fr/)
10:10:20	222746/222746	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2008:10:22%20GMT	https://www.afci-formation.fr/espace-apprenants/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/espace-apprenants/index.html	(from https://www.afci-formation.fr/)
10:10:20	222693/222693	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2008:10:22%20GMT	https://www.afci-formation.fr/thonon-les-bains/	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/thonon-les-bains/index.html	(from https://www.afci-formation.fr/)
10:10:20	151368/151368	---MCZ	200	added ('OK')	font/ttf	etag:%2224f48-61f2947c3a3fc-gzip%22	https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
10:10:20	749223/749223	---MCZ	200	added ('OK')	image/svg+xml	etag:%22b6ea7-61f2947c3945c-gzip%22	https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
10:10:21	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-61f2947c3b39c-gzip%22	https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Users/Cisco/Bureau/Bureau/aspirationSiteWeb/Afci/www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://www.afci-formation.fr/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.4)
